"Sample" "Value" "Quality" "source" "Group" "Metric"
"406" "Quartet" 97.0197851717237 "Q40" "F7_2_ELE" "RNA" "Aligned reads"
"4110" "Quartet" 96.8400159578259 "Q30" "F7_2_ILM" "RNA" "Aligned reads"
"437" "Quartet" 97.1855264506235 "Q40" "F7_3_ELE" "RNA" "Aligned reads"
"447" "Quartet" 97.2222945609829 "Q30" "F7_3_ILM" "RNA" "Aligned reads"
"466" "Quartet" 96.5468163249782 "Q40" "M81D63_1_ELE" "RNA" "Aligned reads"
"476" "Quartet" 96.75198306135 "Q30" "M81D63_1_ILM" "RNA" "Aligned reads"
"497" "Quartet" 96.6158548772197 "Q40" "M81D63_2_ELE" "RNA" "Aligned reads"
"507" "Quartet" 96.8294484019172 "Q30" "M81D63_2_ILM" "RNA" "Aligned reads"
"526" "Quartet" 96.5160050392223 "Q40" "M81D63_3_ELE" "RNA" "Aligned reads"
"536" "Quartet" 96.6714181240562 "Q30" "M81D63_3_ILM" "RNA" "Aligned reads"
"557" "Quartet" 96.7246278939952 "Q40" "M83D61_1_ELE" "RNA" "Aligned reads"
"567" "Quartet" 96.7344077045869 "Q30" "M83D61_1_ILM" "RNA" "Aligned reads"
"586" "Quartet" 96.5710143815587 "Q40" "M83D61_2_ELE" "RNA" "Aligned reads"
"596" "Quartet" 96.6734697496056 "Q30" "M83D61_2_ILM" "RNA" "Aligned reads"
"617" "Quartet" 96.5955244119525 "Q40" "M83D61_3_ELE" "RNA" "Aligned reads"
"626" "Quartet" 96.6088726914992 "Q30" "M83D61_3_ILM" "RNA" "Aligned reads"
"647" "Quartet" 96.6891997094183 "Q40" "M8_1_ELE" "RNA" "Aligned reads"
"653" "Quartet" 96.6533638684637 "Q30" "M8_1_ILM" "RNA" "Aligned reads"
"675" "Quartet" 96.7667120559007 "Q40" "M8_2_ELE" "RNA" "Aligned reads"
"685" "Quartet" 96.6788173387749 "Q30" "M8_2_ILM" "RNA" "Aligned reads"
"705" "Quartet" 96.5664809125801 "Q40" "M8_3_ELE" "RNA" "Aligned reads"
"7110" "Quartet" 96.6911971995286 "Q30" "M8_3_ILM" "RNA" "Aligned reads"
